Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","hdpe","3.20","12.73","94.87","25.40"
"2","hdpe5","3.18","12.73","87.86","127.00"
"3","hdpe20","3.18","12.67","91.29","508.00"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","64.6600","27.3451","0.8077"
"","64.6800","27.3535","0.8075"
"","64.7000","27.3619","0.8075"
"","64.7200","27.3703","0.8070"
"","64.7400","27.3786","0.8068"
"","64.7600","27.3870","0.8067"
"","64.7800","27.3957","0.8065"
"","64.8000","27.4046","0.8063"
"","64.8200","27.4134","0.8063"
"","64.8400","27.4220","0.8061"
"","64.8600","27.4303","0.8060"
"","64.8800","27.4385","0.8055"
"","64.9000","27.4469","0.8053"
"","64.9200","27.4554","0.8051"
"","64.9400","27.4638","0.8049"
"","64.9600","27.4721","0.8045"
"","64.9800","27.4805","0.8044"
"","65.0000","27.4889","0.8041"
"","65.0200","27.4975","0.8038"
"","65.0400","27.5062","0.8038"
"","65.0600","27.5147","0.8036"
"","65.0800","27.5230","0.8034"
"","65.1000","27.5313","0.8031"
"","65.1200","27.5398","0.8031"
"","65.1400","27.5484","0.8027"
"","65.1600","27.5569","0.8026"
"","65.1800","27.5652","0.8024"
"","65.2000","27.5734","0.8020"
"","65.2200","27.5817","0.8019"
"","65.2400","27.5903","0.8018"
"","65.2600","27.5992","0.8017"
"","65.2800","27.6081","0.8015"
"","65.3000","27.6166","0.8013"
"","65.3200","27.6248","0.8010"
"","65.3400","27.6331","0.8007"
"","65.3600","27.6415","0.8004"
"","65.3800","27.6499","0.8004"
"","65.4000","27.6582","0.8001"
"","65.4200","27.6665","0.7999"
"","65.4400","27.6748","0.7995"
"","65.4600","27.6834","0.7993"
"","65.4800","27.6922","0.7990"
"","65.5000","27.7011","0.7990"
"","65.5200","27.7097","0.7990"
"","65.5400","27.7181","0.7986"
"","65.5600","27.7263","0.7984"
"","65.5800","27.7347","0.7982"
"","65.6000","27.7432","0.7980"
"","65.6200","27.7516","0.7979"
"","65.6400","27.7600","0.7978"
"","65.6600","27.7682","0.7973"
"","65.6800","27.7766","0.7971"
"","65.7000","27.7853","0.7967"
"","65.7200","27.7941","0.7968"
"","65.7400","27.8029","0.7968"
"","65.7600","27.8112","0.7965"
"","65.7800","27.8194","0.7962"
"","65.8000","27.8276","0.7960"
"","65.8200","27.8361","0.7957"
"","65.8400","27.8445","0.7952"
"","65.8600","27.8529","0.7951"
"","65.8800","27.8612","0.7950"
"","65.9000","27.8695","0.7948"
"","65.9200","27.8781","0.7945"
"","65.9400","27.8869","0.7945"
"","65.9600","27.8956","0.7943"
"","65.9800","27.9042","0.7941"
"","66.0000","27.9125","0.7937"
"","66.0200","27.9208","0.7937"
"","66.0400","27.9292","0.7934"
"","66.0600","27.9378","0.7933"
"","66.0800","27.9463","0.7932"
"","66.1000","27.9546","0.7928"
"","66.1200","27.9628","0.7923"
"","66.1400","27.9712","0.7922"
"","66.1600","27.9799","0.7921"
"","66.1800","27.9888","0.7917"
"","66.2000","27.9976","0.7917"
"","66.2200","28.0060","0.7914"
"","66.2400","28.0142","0.7915"
"","66.2600","28.0226","0.7913"
"","66.2800","28.0311","0.7912"
"","66.3000","28.0396","0.7907"
"","66.3200","28.0480","0.7904"
"","66.3400","28.0562","0.7901"
"","66.3600","28.0644","0.7899"
"","66.3800","28.0730","0.7898"
"","66.4000","28.0818","0.7897"
"","66.4200","28.0907","0.7895"
"","66.4400","28.0992","0.7894"
"","66.4600","28.1074","0.7891"
"","66.4800","28.1157","0.7886"
"","66.5000","28.1240","0.7885"
"","66.5200","28.1325","0.7883"
"","66.5400","28.1409","0.7883"
"","66.5600","28.1492","0.7876"
"","66.5800","28.1575","0.7874"
"","66.6000","28.1659","0.7872"
"","66.6200","28.1747","0.7873"
"","66.6400","28.1836","0.7872"
"","66.6600","28.1923","0.7870"
"","66.6800","28.2007","0.7868"
"","66.7000","28.2089","0.7863"
"","66.7200","28.2173","0.7862"
"","66.7400","28.2258","0.7858"
"","66.7600","28.2342","0.7857"
"","66.7800","28.2425","0.7852"
"","66.8000","28.2507","0.7853"
"","66.8200","28.2590","0.7849"
"","66.8400","28.2676","0.7847"
"","66.8600","28.2765","0.7846"
"","66.8800","28.2853","0.7845"
"","66.9000","28.2937","0.7843"
"","66.9200","28.3020","0.7842"
"","66.9400","28.3104","0.7840"
"","66.9600","28.3189","0.7837"
"","66.9800","28.3274","0.7837"
"","67.0000","28.3358","0.7831"
"","67.0200","28.3440","0.7829"
"","67.0400","28.3523","0.7825"
"","67.0600","28.3608","0.7826"
"","67.0800","28.3696","0.7824"
"","67.1000","28.3784","0.7824"
"","67.1200","28.3870","0.7821"
"","67.1400","28.3953","0.7819"
"","67.1600","28.4035","0.7814"
"","67.1800","28.4119","0.7813"
"","67.2000","28.4204","0.7811"
"","67.2200","28.4287","0.7806"
"","67.2400","28.4370","0.7805"
"","67.2600","28.4452","0.7802"
"","67.2800","28.4537","0.7801"
"","67.3000","28.4624","0.7799"
"","67.3200","28.4713","0.7800"
"","67.3400","28.4801","0.7798"
"","67.3600","28.4885","0.7797"
"","67.3800","28.4967","0.7792"
"","67.4000","28.5050","0.7789"
"","67.4200","28.5134","0.7786"
"","67.4400","28.5219","0.7785"
"","67.4600","28.5303","0.7785"
"","67.4800","28.5386","0.7781"
"","67.5000","28.5470","0.7778"
"","67.5200","28.5556","0.7774"
"","67.5400","28.5645","0.7774"
"","67.5600","28.5734","0.7773"
"","67.5800","28.5819","0.7773"
"","67.6000","28.5902","0.7768"
"","67.6200","28.5984","0.7767"
"","67.6400","28.6067","0.7762"
"","67.6600","28.6152","0.7761"
"","67.6800","28.6236","0.7759"
"","67.7000","28.6319","0.7755"
"","67.7200","28.6402","0.7753"
"","67.7400","28.6486","0.7750"
"","67.7600","28.6573","0.7748"
"","67.7800","28.6662","0.7747"
"","67.8000","28.6749","0.7746"
"","67.8200","28.6834","0.7743"
"","67.8400","28.6916","0.7741"
"","67.8600","28.6999","0.7736"
"","67.8800","28.7083","0.7736"
"","67.9000","28.7167","0.7733"
"","67.9200","28.7251","0.7731"
"","67.9400","28.7333","0.7730"
"","67.9600","28.7417","0.7727"
"","67.9800","28.7504","0.7725"
"","68.0000","28.7592","0.7722"
"","68.0200","28.7680","0.7722"
"","68.0400","28.7765","0.7720"
"","68.0600","28.7847","0.7718"
"","68.0800","28.7929","0.7714"
"","68.1000","28.8014","0.7713"
"","68.1200","28.8099","0.7708"
"","68.1400","28.8184","0.7708"
"","68.1600","28.8267","0.7705"
"","68.1800","28.8349","0.7703"
"","68.2000","28.8434","0.7699"
"","68.2200","28.8521","0.7700"
"","68.2400","28.8609","0.7701"
"","68.2600","28.8694","0.7700"
"","68.2800","28.8777","0.7695"
"","68.3000","28.8859","0.7690"
"","68.3200","28.8943","0.7688"
"","68.3400","28.9030","0.7687"
"","68.3600","28.9116","0.7687"
"","68.3800","28.9200","0.7683"
"","68.4000","28.9282","0.7680"
"","68.4200","28.9365","0.7676"
"","68.4400","28.9451","0.7677"
"","68.4600","28.9540","0.7674"
"","68.4800","28.9628","0.7674"
"","68.5000","28.9713","0.7670"
"","68.5200","28.9795","0.7666"
"","68.5400","28.9877","0.7662"
"","68.5600","28.9962","0.7660"
"","68.5800","29.0046","0.7660"
"","68.6000","29.0129","0.7655"
"","68.6200","29.0211","0.7653"
"","68.6400","29.0293","0.7651"
"","68.6600","29.0378","0.7651"
"","68.6800","29.0467","0.7647"
"","68.7000","29.0556","0.7645"
"","68.7200","29.0643","0.7645"
"","68.7400","29.0726","0.7644"
"","68.7600","29.0809","0.7639"
"","68.7800","29.0893","0.7636"
"","68.8000","29.0977","0.7634"
"","68.8200","29.1061","0.7632"
"","68.8400","29.1145","0.7631"
"","68.8600","29.1227","0.7628"
"","68.8800","29.1312","0.7626"
"","68.9000","29.1399","0.7622"
"","68.9200","29.1487","0.7626"
"","68.9400","29.1575","0.7624"
"","68.9600","29.1660","0.7620"
"","68.9800","29.1742","0.7616"
"","69.0000","29.1825","0.7617"
"","69.0200","29.1910","0.7612"
"","69.0400","29.1995","0.7610"
"","69.0600","29.2078","0.7608"
"","69.0800","29.2161","0.7604"
"","69.1000","29.2244","0.7599"
"","69.1200","29.2329","0.7599"
"","69.1400","29.2417","0.7601"
"","69.1600","29.2506","0.7600"
"","69.1800","29.2592","0.7599"
"","69.2000","29.2674","0.7593"
"","69.2200","29.2757","0.7589"
"","69.2400","29.2840","0.7585"
"","69.2600","29.2925","0.7584"
"","69.2800","29.3009","0.7583"
"","69.3000","29.3092","0.7582"
"","69.3200","29.3174","0.7579"
"","69.3400","29.3259","0.7575"
"","69.3600","29.3346","0.7574"
"","69.3800","29.3435","0.7571"
"","69.4000","29.3522","0.7570"
"","69.4200","29.3606","0.7567"
"","69.4400","29.3689","0.7566"
"","69.4600","29.3772","0.7561"
"","69.4800","29.3857","0.7561"
"","69.5000","29.3941","0.7558"
"","69.5200","29.4025","0.7557"
"","69.5400","29.4108","0.7554"
"","69.5600","29.4191","0.7551"
"","69.5800","29.4276","0.7548"
"","69.6000","29.4365","0.7546"
"","69.6200","29.4453","0.7545"
"","69.6400","29.4539","0.7544"
"","69.6600","29.4621","0.7543"
"","69.6800","29.4704","0.7540"
"","69.7000","29.4788","0.7537"
"","69.7200","29.4873","0.7532"
"","69.7400","29.4957","0.7531"
"","69.7600","29.5039","0.7529"
"","69.7800","29.5122","0.7526"
"","69.8000","29.5207","0.7523"
"","69.8200","29.5295","0.7521"
"","69.8400","29.5383","0.7520"
"","69.8600","29.5469","0.7518"
"","69.8800","29.5552","0.7517"
"","69.9000","29.5635","0.7513"
"","69.9200","29.5718","0.7511"
"","69.9400","29.5802","0.7508"
"","69.9600","29.5887","0.7508"
"","69.9800","29.5970","0.7503"
"","70.0000","29.6052","0.7500"
"","70.0200","29.6136","0.7497"
"","70.0400","29.6223","0.7498"
"","70.0600","29.6311","0.7495"
"","70.0800","29.6399","0.7494"
"","70.1000","29.6484","0.7492"
"","70.1200","29.6567","0.7488"
"","70.1400","29.6650","0.7487"
"","70.1600","29.6734","0.7486"
"","70.1800","29.6818","0.7483"
"","70.2000","29.6902","0.7478"
"","70.2200","29.6985","0.7477"
"","70.2400","29.7068","0.7473"
"","70.2600","29.7154","0.7473"
"","70.2800","29.7242","0.7470"
"","70.3000","29.7331","0.7471"
"","70.3200","29.7418","0.7467"
"","70.3400","29.7501","0.7466"
"","70.3600","29.7583","0.7462"
"","70.3800","29.7667","0.7459"
"","70.4000","29.7752","0.7457"
"","70.4200","29.7836","0.7453"
"","70.4400","29.7919","0.7450"
"","70.4600","29.8001","0.7448"
"","70.4800","29.8085","0.7448"
"","70.5000","29.8172","0.7444"
"","70.5200","29.8260","0.7445"
"","70.5400","29.8348","0.7443"
"","70.5600","29.8432","0.7441"
"","70.5800","29.8515","0.7436"
"","70.6000","29.8597","0.7434"
"","70.6200","29.8681","0.7431"
"","70.6400","29.8766","0.7429"
"","70.6600","29.8849","0.7426"
"","70.6800","29.8933","0.7424"
"","70.7000","29.9017","0.7421"
"","70.7200","29.9103","0.7419"
"","70.7400","29.9192","0.7419"
"","70.7600","29.9280","0.7416"
"","70.7800","29.9366","0.7414"
"","70.8000","29.9448","0.7411"
"","70.8200","29.9530","0.7409"
"","70.8400","29.9614","0.7405"
"","70.8600","29.9698","0.7406"
"","70.8800","29.9783","0.7402"
"","70.9000","29.9866","0.7398"
"","70.9200","29.9948","0.7394"
"","70.9400","30.0033","0.7393"
"","70.9600","30.0120","0.7393"
"","70.9800","30.0208","0.7390"
"","71.0000","30.0294","0.7387"
"","71.0200","30.0378","0.7383"
"","71.0400","30.0462","0.7383"
"","71.0600","30.0546","0.7380"
"","71.0800","30.0631","0.7379"
"","71.1000","30.0715","0.7376"
"","71.1200","30.0798","0.7374"
"","71.1400","30.0881","0.7369"
"","71.1600","30.0964","0.7368"
"","71.1800","30.1051","0.7367"
"","71.2000","30.1139","0.7364"
"","71.2200","30.1227","0.7362"
"","71.2400","30.1312","0.7360"
"","71.2600","30.1394","0.7359"
"","71.2800","30.1476","0.7354"
"","71.3000","30.1561","0.7352"
"","71.3200","30.1646","0.7348"
"","71.3400","30.1730","0.7348"
"","71.3600","30.1812","0.7346"
"","71.3800","30.1895","0.7344"
"","71.4000","30.1979","0.7340"
"","71.4200","30.2067","0.7340"
"","71.4400","30.2155","0.7338"
"","71.4600","30.2242","0.7337"
"","71.4800","30.2325","0.7333"
"","71.5000","30.2406","0.7329"
"","71.5200","30.2489","0.7327"
"","71.5400","30.2574","0.7322"
"","71.5600","30.2660","0.7320"
"","71.5800","30.2744","0.7317"
"","71.6000","30.2826","0.7315"
"","71.6200","30.2910","0.7313"
"","71.6400","30.2996","0.7313"
"","71.6600","30.3085","0.7311"
"","71.6800","30.3173","0.7312"
"","71.7000","30.3259","0.7310"
"","71.7200","30.3342","0.7305"
"","71.7400","30.3425","0.7301"
"","71.7600","30.3510","0.7299"
"","71.7800","30.3595","0.7299"
"","71.8000","30.3678","0.7296"
"","71.8200","30.3760","0.7293"
"","71.8400","30.3842","0.7289"
"","71.8600","30.3927","0.7286"
"","71.8800","30.4015","0.7285"
"","71.9000","30.4104","0.7285"
"","71.9200","30.4190","0.7279"
"","71.9400","30.4273","0.7278"
"","71.9600","30.4355","0.7274"
"","71.9800","30.4440","0.7273"
"","72.0000","30.4525","0.7271"
"","72.0200","30.4609","0.7270"
"","72.0400","30.4691","0.7267"
"","72.0600","30.4773","0.7262"
"","72.0800","30.4857","0.7260"
"","72.1000","30.4944","0.7258"
"","72.1200","30.5034","0.7258"
"","72.1400","30.5122","0.7256"
"","72.1600","30.5207","0.7255"
"","72.1800","30.5290","0.7251"
"","72.2000","30.5374","0.7249"
"","72.2200","30.5458","0.7243"
"","72.2400","30.5542","0.7243"
"","72.2600","30.5625","0.7239"
"","72.2800","30.5706","0.7234"
"","72.3000","30.5789","0.7233"
"","72.3200","30.5875","0.7232"
"","72.3400","30.5963","0.7231"
"","72.3600","30.6052","0.7228"
"","72.3800","30.6139","0.7229"
"","72.4000","30.6223","0.7225"
"","72.4200","30.6305","0.7223"
"","72.4400","30.6389","0.7218"
"","72.4600","30.6473","0.7215"
"","72.4800","30.6556","0.7212"
"","72.5000","30.6639","0.7211"
"","72.5200","30.6721","0.7207"
"","72.5400","30.6806","0.7207"
"","72.5600","30.6894","0.7207"
"","72.5800","30.6982","0.7206"
"","72.6000","30.7069","0.7202"
"","72.6200","30.7153","0.7197"
"","72.6400","30.7236","0.7195"
"","72.6600","30.7319","0.7192"
"","72.6800","30.7402","0.7190"
"","72.7000","30.7486","0.7187"
"","72.7200","30.7570","0.7186"
"","72.7400","30.7653","0.7182"
"","72.7600","30.7737","0.7181"
"","72.7800","30.7823","0.7177"
"","72.8000","30.7911","0.7175"
"","72.8200","30.7999","0.7173"
"","72.8400","30.8084","0.7171"
"","72.8600","30.8166","0.7169"
"","72.8800","30.8248","0.7166"
"","72.9000","30.8331","0.7163"
"","72.9200","30.8416","0.7161"
"","72.9400","30.8501","0.7159"
"","72.9600","30.8585","0.7156"
"","72.9800","30.8668","0.7154"
"","73.0000","30.8753","0.7150"
"","73.0200","30.8840","0.7150"
"","73.0400","30.8929","0.7148"
"","73.0600","30.9016","0.7147"
"","73.0800","30.9100","0.7142"
"","73.1000","30.9182","0.7141"
"","73.1200","30.9265","0.7138"
"","73.1400","30.9350","0.7134"
"","73.1600","30.9434","0.7132"
"","73.1800","30.9518","0.7128"
"","73.2000","30.9601","0.7127"
"","73.2200","30.9685","0.7126"
"","73.2400","30.9771","0.7125"
"","73.2600","30.9860","0.7120"
"","73.2800","30.9948","0.7119"
"","73.3000","31.0033","0.7117"
"","73.3200","31.0114","0.7116"
"","73.3400","31.0196","0.7114"
"","73.3600","31.0280","0.7111"
"","73.3800","31.0364","0.7108"
"","73.4000","31.0449","0.7105"
"","73.4200","31.0533","0.7101"
"","73.4400","31.0616","0.7099"
"","73.4600","31.0702","0.7096"
"","73.4800","31.0789","0.7094"
"","73.5000","31.0877","0.7093"
"","73.5200","31.0963","0.7088"
"","73.5400","31.1046","0.7088"
"","73.5600","31.1128","0.7084"
"","73.5800","31.1212","0.7081"
"","73.6000","31.1298","0.7079"
"","73.6200","31.1383","0.7077"
"","73.6400","31.1467","0.7073"
"","73.6600","31.1549","0.7070"
"","73.6800","31.1632","0.7068"
"","73.7000","31.1718","0.7066"
"","73.7200","31.1806","0.7064"
"","73.7400","31.1894","0.7062"
"","73.7600","31.1979","0.7060"
"","73.7800","31.2063","0.7056"
"","73.8000","31.2147","0.7054"
"","73.8200","31.2231","0.7052"
"","73.8400","31.2316","0.7053"
"","73.8600","31.2400","0.7048"
"","73.8800","31.2482","0.7044"
"","73.9000","31.2564","0.7042"
"","73.9200","31.2649","0.7041"
"","73.9400","31.2737","0.7039"
"","73.9600","31.2825","0.7037"
"","73.9800","31.2911","0.7033"
"","74.0000","31.2994","0.7030"
"","74.0200","31.3077","0.7027"
"","74.0400","31.3160","0.7025"
"","74.0600","31.3244","0.7024"
"","74.0800","31.3329","0.7020"
"","74.1000","31.3412","0.7017"
"","74.1200","31.3494","0.7013"
"","74.1400","31.3578","0.7011"
"","74.1600","31.3664","0.7008"
"","74.1800","31.3752","0.7006"
"","74.2000","31.3840","0.7003"
"","74.2200","31.3924","0.7002"
"","74.2400","31.4006","0.7000"
"","74.2600","31.4090","0.6996"
"","74.2800","31.4175","0.6995"
"","74.3000","31.4259","0.6992"
"","74.3200","31.4343","0.6988"
"","74.3400","31.4426","0.6984"
"","74.3600","31.4509","0.6983"
"","74.3800","31.4595","0.6982"
"","74.4000","31.4684","0.6982"
"","74.4200","31.4773","0.6977"
"","74.4400","31.4859","0.6976"
"","74.4600","31.4942","0.6971"
"","74.4800","31.5025","0.6970"
"","74.5000","31.5109","0.6966"
"","74.5200","31.5194","0.6962"
"","74.5400","31.5279","0.6962"
"","74.5600","31.5362","0.6959"
"","74.5800","31.5443","0.6956"
"","74.6000","31.5527","0.6952"
"","74.6200","31.5614","0.6953"
"","74.6400","31.5703","0.6949"
"","74.6600","31.5790","0.6947"
"","74.6800","31.5873","0.6942"
"","74.7000","31.5955","0.6942"
"","74.7200","31.6036","0.6937"
"","74.7400","31.6120","0.6936"
"","74.7600","31.6204","0.6932"
"","74.7800","31.6288","0.6930"
"","74.8000","31.6372","0.6928"
"","74.8200","31.6456","0.6926"
"","74.8400","31.6543","0.6924"
"","74.8600","31.6632","0.6924"
"","74.8800","31.6720","0.6922"
"","74.9000","31.6806","0.6918"
"","74.9200","31.6889","0.6917"
"","74.9400","31.6972","0.6913"
"","74.9600","31.7056","0.6911"
"","74.9800","31.7140","0.6907"
"","75.0000","31.7224","0.6906"
"","75.0200","31.7307","0.6902"
"","75.0400","31.7390","0.6899"
"","75.0600","31.7474","0.6896"
"","75.0800","31.7562","0.6895"
"","75.1000","31.7651","0.6895"
"","75.1200","31.7739","0.6891"
"","75.1400","31.7823","0.6890"
"","75.1600","31.7905","0.6886"
"","75.1800","31.7989","0.6884"
"","75.2000","31.8073","0.6880"
"","75.2200","31.8157","0.6878"
"","75.2400","31.8239","0.6872"
"","75.2600","31.8322","0.6871"
"","75.2800","31.8405","0.6869"
"","75.3000","31.8491","0.6867"
"","75.3200","31.8580","0.6865"
"","75.3400","31.8668","0.6866"
"","75.3600","31.8752","0.6863"
"","75.3800","31.8835","0.6857"
"","75.4000","31.8918","0.6854"
"","75.4200","31.9002","0.6849"
"","75.4400","31.9087","0.6849"
"","75.4600","31.9171","0.6844"
"","75.4800","31.9253","0.6842"
"","75.5000","31.9336","0.6838"
"","75.5200","31.9421","0.6838"
"","75.5400","31.9509","0.6837"
"","75.5600","31.9597","0.6835"
"","75.5800","31.9683","0.6831"
"","75.6000","31.9766","0.6828"
"","75.6200","31.9848","0.6824"
"","75.6400","31.9932","0.6821"
"","75.6600","32.0016","0.6819"
"","75.6800","32.0101","0.6818"
"","75.7000","32.0185","0.6816"
"","75.7200","32.0268","0.6812"
"","75.7400","32.0353","0.6810"
"","75.7600","32.0440","0.6808"
"","75.7800","32.0529","0.6809"
"","75.8000","32.0617","0.6805"
"","75.8200","32.0701","0.6800"
"","75.8400","32.0783","0.6797"
"","75.8600","32.0865","0.6795"
"","75.8800","32.0949","0.6793"
"","75.9000","32.1034","0.6791"
"","75.9200","32.1119","0.6789"
"","75.9400","32.1202","0.6785"
"","75.9600","32.1286","0.6782"
"","75.9800","32.1372","0.6779"
"","76.0000","32.1460","0.6779"
"","76.0200","32.1547","0.6776"
"","76.0400","32.1632","0.6774"
"","76.0600","32.1713","0.6768"
"","76.0800","32.1795","0.6766"
"","76.1000","32.1879","0.6763"
"","76.1200","32.1964","0.6761"
"","76.1400","32.2049","0.6758"
"","76.1600","32.2132","0.6754"
"","76.1800","32.2215","0.6751"
"","76.2000","32.2299","0.6749"
"","76.2200","32.2386","0.6747"
"","76.2400","32.2475","0.6746"
"","76.2600","32.2562","0.6746"
"","76.2800","32.2646","0.6742"
"","76.3000","32.2729","0.6739"
"","76.3200","32.2812","0.6735"
"","76.3400","32.2897","0.6735"
"","76.3600","32.2982","0.6731"
"","76.3800","32.3065","0.6728"
"","76.4000","32.3148","0.6724"
"","76.4200","32.3231","0.6722"
"","76.4400","32.3318","0.6719"
"","76.4600","32.3406","0.6717"
"","76.4800","32.3494","0.6716"
"","76.5000","32.3579","0.6713"
"","76.5200","32.3662","0.6710"
"","76.5400","32.3745","0.6705"
"","76.5600","32.3829","0.6704"
"","76.5800","32.3914","0.6703"
"","76.6000","32.3998","0.6701"
"","76.6200","32.4081","0.6697"
"","76.6400","32.4164","0.6694"
"","76.6600","32.4248","0.6692"
"","76.6800","32.4335","0.6690"
"","76.7000","32.4423","0.6688"
"","76.7200","32.4510","0.6684"
"","76.7400","32.4593","0.6682"
"","76.7600","32.4675","0.6679"
"","76.7800","32.4759","0.6674"
"","76.8000","32.4844","0.6670"
"","76.8200","32.4929","0.6670"
"","76.8400","32.5012","0.6667"
"","76.8600","32.5094","0.6666"
"","76.8800","32.5177","0.6661"
"","76.9000","32.5263","0.6661"
"","76.9200","32.5351","0.6659"
"","76.9400","32.5439","0.6656"
"","76.9600","32.5524","0.6652"
"","76.9800","32.5607","0.6651"
"","77.0000","32.5691","0.6649"
"","77.0200","32.5775","0.6644"
"","77.0400","32.5860","0.6643"
"","77.0600","32.5944","0.6637"
"","77.0800","32.6026","0.6635"
"","77.1000","32.6109","0.6634"
"","77.1200","32.6193","0.6632"
"","77.1400","32.6281","0.6629"
"","77.1600","32.6370","0.6627"
"","77.1800","32.6458","0.6624"
"","77.2000","32.6542","0.6623"
"","77.2200","32.6625","0.6621"
"","77.2400","32.6709","0.6617"
"","77.2600","32.6793","0.6613"
"","77.2800","32.6877","0.6610"
"","77.3000","32.6960","0.6607"
"","77.3200","32.7042","0.6604"
"","77.3400","32.7125","0.6603"
"","77.3600","32.7212","0.6601"
"","77.3800","32.7301","0.6601"
"","77.4000","32.7389","0.6597"
"","77.4200","32.7473","0.6594"
"","77.4400","32.7554","0.6589"
"","77.4600","32.7637","0.6586"
"","77.4800","32.7722","0.6584"
"","77.5000","32.7807","0.6582"
"","77.5200","32.7891","0.6580"
"","77.5400","32.7973","0.6575"
"","77.5600","32.8056","0.6573"
"","77.5800","32.8141","0.6570"
"","77.6000","32.8229","0.6569"
"","77.6200","32.8319","0.6567"
"","77.6400","32.8405","0.6567"
"","77.6600","32.8489","0.6563"
"","77.6800","32.8571","0.6561"
"","77.7000","32.8655","0.6556"
"","77.7200","32.8740","0.6553"
"","77.7400","32.8824","0.6550"
"","77.7600","32.8907","0.6547"
"","77.7800","32.8989","0.6546"
"","77.8000","32.9074","0.6544"
"","77.8200","32.9161","0.6544"
"","77.8400","32.9251","0.6540"
"","77.8600","32.9339","0.6540"
"","77.8800","32.9423","0.6535"
"","77.9000","32.9505","0.6531"
"","77.9200","32.9588","0.6526"
"","77.9400","32.9670","0.6524"
"","77.9600","32.9753","0.6521"
"","77.9800","32.9836","0.6518"
"","78.0000","32.9919","0.6516"
"","78.0200","33.0003","0.6515"
"","78.0400","33.0091","0.6512"
"","78.0600","33.0180","0.6511"
"","78.0800","33.0269","0.6509"
"","78.1000","33.0354","0.6503"
"","78.1200","33.0435","0.6500"
"","78.1400","33.0517","0.6499"
"","78.1600","33.0601","0.6496"
"","78.1800","33.0686","0.6490"
"","78.2000","33.0770","0.6489"
"","78.2200","33.0853","0.6487"
"","78.2400","33.0936","0.6484"
"","78.2600","33.1021","0.6482"
"","78.2800","33.1108","0.6480"
"","78.3000","33.1196","0.6477"
"","78.3200","33.1282","0.6476"
"","78.3400","33.1365","0.6475"
"","78.3600","33.1447","0.6472"
"","78.3800","33.1530","0.6470"
"","78.4000","33.1615","0.6466"
"","78.4200","33.1701","0.6464"
"","78.4400","33.1785","0.6459"
"","78.4600","33.1868","0.6457"
"","78.4800","33.1952","0.6452"
"","78.5000","33.2038","0.6451"
"","78.5200","33.2127","0.6451"
"","78.5400","33.2215","0.6450"
"","78.5600","33.2299","0.6445"
"","78.5800","33.2382","0.6440"
"","78.6000","33.2465","0.6438"
"","78.6200","33.2549","0.6435"
"","78.6400","33.2635","0.6434"
"","78.6600","33.2719","0.6430"
"","78.6800","33.2801","0.6430"
"","78.7000","33.2884","0.6427"
"","78.7200","33.2969","0.6426"
"","78.7400","33.3057","0.6421"
"","78.7600","33.3145","0.6421"
"","78.7800","33.3231","0.6418"
"","78.8000","33.3313","0.6416"
"","78.8200","33.3395","0.6412"
"","78.8400","33.3478","0.6408"
"","78.8600","33.3563","0.6405"
"","78.8800","33.3648","0.6402"
"","78.9000","33.3732","0.6401"
"","78.9200","33.3815","0.6397"
"","78.9400","33.3898","0.6395"
"","78.9600","33.3985","0.6393"
"","78.9800","33.4073","0.6393"
"","79.0000","33.4161","0.6390"
"","79.0200","33.4245","0.6385"
"","79.0400","33.4328","0.6381"
"","79.0600","33.4411","0.6380"
"","79.0800","33.4496","0.6378"
"","79.1000","33.4581","0.6375"
"","79.1200","33.4665","0.6372"
"","79.1400","33.4748","0.6368"
"","79.1600","33.4831","0.6366"
"","79.1800","33.4917","0.6364"
"","79.2000","33.5006","0.6363"
"","79.2200","33.5095","0.6359"
"","79.2400","33.5180","0.6357"
"","79.2600","33.5263","0.6354"
"","79.2800","33.5345","0.6351"
"","79.3000","33.5429","0.6348"
"","79.3200","33.5514","0.6346"
"","79.3400","33.5598","0.6342"
"","79.3600","33.5681","0.6341"
"","79.3800","33.5764","0.6340"
"","79.4000","33.5847","0.6337"
"","79.4200","33.5934","0.6336"
"","79.4400","33.6022","0.6333"
"","79.4600","33.6109","0.6332"
"","79.4800","33.6193","0.6327"
"","79.5000","33.6276","0.6323"
"","79.5200","33.6359","0.6319"
"","79.5400","33.6444","0.6319"
"","79.5600","33.6528","0.6315"
"","79.5800","33.6611","0.6311"
"","79.6000","33.6693","0.6308"
"","79.6200","33.6776","0.6306"
"","79.6400","33.6862","0.6303"
"","79.6600","33.6950","0.6302"
"","79.6800","33.7039","0.6302"
"","79.7000","33.7124","0.6300"
"","79.7200","33.7207","0.6297"
"","79.7400","33.7289","0.6293"
"","79.7600","33.7374","0.6292"
"","79.7800","33.7459","0.6287"
"","79.8000","33.7543","0.6286"
"","79.8200","33.7625","0.6280"
"","79.8400","33.7708","0.6278"
"","79.8600","33.7792","0.6275"
"","79.8800","33.7880","0.6273"
"","79.9000","33.7970","0.6272"
"","79.9200","33.8058","0.6272"
"","79.9400","33.8142","0.6268"
"","79.9600","33.8225","0.6265"
"","79.9800","33.8308","0.6264"
"","80.0000","33.8393","0.6261"
